date,dam,precipitation_mm
2022-01-24,Capaccio,1.6
2022-01-25,Capaccio,0.0
2022-01-26,Capaccio,0.0
2022-01-27,Capaccio,0.0
2022-01-28,Capaccio,2.9
2022-01-29,Capaccio,0.0
2022-01-30,Capaccio,0.0
2022-01-31,Capaccio,1.4
2022-02-01,Capaccio,7.0
2022-02-02,Capaccio,0.0
2022-02-03,Capaccio,0.0
2022-02-04,Capaccio,0.0
2022-02-05,Capaccio,0.0
2022-02-06,Capaccio,0.0
2022-02-07,Capaccio,2.6
2022-02-08,Capaccio,0.0
2022-02-09,Capaccio,0.0
2022-02-10,Capaccio,0.0
2022-02-11,Capaccio,0.0
2022-02-12,Capaccio,0.6
2022-02-13,Capaccio,0.0
2022-02-14,Capaccio,0.0
2022-02-15,Capaccio,0.6
2022-02-16,Capaccio,2.9
2022-02-17,Capaccio,0.0
2022-02-18,Capaccio,0.0
2022-02-19,Capaccio,0.0
2022-02-20,Capaccio,0.0
2022-02-21,Capaccio,0.0
2022-02-22,Capaccio,21.0
2022-02-23,Capaccio,0.0
2022-02-24,Capaccio,0.0
2022-02-25,Capaccio,0.0
2022-02-26,Capaccio,16.8
2022-02-27,Capaccio,15.5
2022-02-28,Capaccio,1.4
2022-03-01,Capaccio,2.4
2022-03-02,Capaccio,0.3
2022-03-03,Capaccio,0.0
2022-03-04,Capaccio,0.8
2022-03-05,Capaccio,36.4
2022-03-06,Capaccio,0.5
2022-03-07,Capaccio,6.1
2022-03-08,Capaccio,0.9
2022-03-09,Capaccio,0.0
2022-03-10,Capaccio,0.3
2022-03-11,Capaccio,0.0
2022-03-12,Capaccio,0.0
2022-03-13,Capaccio,0.0
2022-03-14,Capaccio,0.0
2022-03-15,Capaccio,0.0
2022-03-16,Capaccio,0.0
2022-03-17,Capaccio,0.0
2022-03-18,Capaccio,2.4
2022-03-19,Capaccio,6.0
2022-03-20,Capaccio,0.8
2022-03-21,Capaccio,0.9
2022-03-22,Capaccio,0.0
2022-03-23,Capaccio,0.0
2022-03-24,Capaccio,0.0
2022-03-25,Capaccio,0.0
2022-03-26,Capaccio,0.0
2022-03-27,Capaccio,0.7
2022-03-28,Capaccio,8.3
2022-03-29,Capaccio,0.1
2022-03-30,Capaccio,3.2
2022-03-31,Capaccio,6.8
2022-04-01,Capaccio,0.8
2022-04-02,Capaccio,0.9
2022-04-03,Capaccio,1.6
2022-04-04,Capaccio,0.0
2022-04-05,Capaccio,0.0
2022-04-06,Capaccio,2.4
2022-04-07,Capaccio,8.2
2022-04-08,Capaccio,0.0
2022-04-09,Capaccio,0.0
2022-04-10,Capaccio,2.1
2022-04-11,Capaccio,0.0
2022-04-12,Capaccio,0.0
2022-04-13,Capaccio,0.0
2022-04-14,Capaccio,0.0
2022-04-15,Capaccio,0.0
2022-04-16,Capaccio,0.0
2022-04-17,Capaccio,0.3
2022-04-18,Capaccio,0.0
2022-04-19,Capaccio,0.0
2022-04-20,Capaccio,0.0
2022-04-21,Capaccio,1.7
2022-04-22,Capaccio,2.5
2022-04-23,Capaccio,0.0
2022-04-24,Capaccio,0.0
2022-04-25,Capaccio,0.8
2022-04-26,Capaccio,0.0
2022-04-27,Capaccio,0.0
2022-04-28,Capaccio,0.0
2022-04-29,Capaccio,0.0
2022-04-30,Capaccio,0.0
2022-05-01,Capaccio,0.0
2022-05-02,Capaccio,1.8
2022-05-03,Capaccio,0.1
2022-05-04,Capaccio,0.2
2022-05-05,Capaccio,0.2
2022-05-06,Capaccio,4.0
2022-05-07,Capaccio,5.1
2022-05-08,Capaccio,22.3
2022-05-09,Capaccio,2.4
2022-05-10,Capaccio,1.2
2022-05-11,Capaccio,0.0
2022-05-12,Capaccio,0.0
2022-05-13,Capaccio,0.0
2022-05-14,Capaccio,0.0
2022-05-15,Capaccio,0.2
2022-05-16,Capaccio,0.0
2022-05-17,Capaccio,0.9
2022-05-18,Capaccio,0.0
2022-05-19,Capaccio,0.0
2022-05-20,Capaccio,0.0
2022-05-21,Capaccio,0.0
2022-05-22,Capaccio,0.0
2022-05-23,Capaccio,0.0
2022-05-24,Capaccio,0.0
2022-05-25,Capaccio,0.0
2022-05-26,Capaccio,2.1
2022-05-27,Capaccio,0.0
2022-05-28,Capaccio,0.0
2022-05-29,Capaccio,1.7
2022-05-30,Capaccio,0.4
2022-05-31,Capaccio,0.2
2022-06-01,Capaccio,0.0
2022-06-02,Capaccio,0.0
2022-06-03,Capaccio,0.0
2022-06-04,Capaccio,0.0
2022-06-05,Capaccio,0.0
2022-06-06,Capaccio,0.0
2022-06-07,Capaccio,0.0
2022-06-08,Capaccio,5.8
2022-06-09,Capaccio,34.7
2022-06-10,Capaccio,9.1
2022-06-11,Capaccio,0.0
2022-06-12,Capaccio,0.0
2022-06-13,Capaccio,0.0
2022-06-14,Capaccio,0.1
2022-06-15,Capaccio,0.0
2022-06-16,Capaccio,0.0
2022-06-17,Capaccio,0.9
2022-06-18,Capaccio,0.0
2022-06-19,Capaccio,0.0
2022-06-20,Capaccio,0.0
2022-06-21,Capaccio,0.0
2022-06-22,Capaccio,0.0
2022-06-23,Capaccio,0.0
2022-06-24,Capaccio,0.0
2022-06-25,Capaccio,0.1
2022-06-26,Capaccio,0.0
2022-06-27,Capaccio,0.1
2022-06-28,Capaccio,0.0
2022-06-29,Capaccio,0.0
2022-06-30,Capaccio,0.0
2022-07-01,Capaccio,0.0
2022-07-02,Capaccio,0.0
2022-07-03,Capaccio,0.0
2022-07-04,Capaccio,0.0
2022-07-05,Capaccio,0.0
2022-07-06,Capaccio,0.0
2022-07-07,Capaccio,2.4
2022-07-08,Capaccio,20.3
2022-07-09,Capaccio,0.2
2022-07-10,Capaccio,0.0
2022-07-11,Capaccio,0.0
2022-07-12,Capaccio,0.8
2022-07-13,Capaccio,3.5
2022-07-14,Capaccio,0.0
2022-07-15,Capaccio,0.0
2022-07-16,Capaccio,0.0
2022-07-17,Capaccio,0.0
2022-07-18,Capaccio,0.0
2022-07-19,Capaccio,0.0
2022-07-20,Capaccio,0.0
2022-07-21,Capaccio,0.0
2022-07-22,Capaccio,0.0
2022-07-23,Capaccio,0.0
2022-07-24,Capaccio,0.0
2022-07-25,Capaccio,0.0
2022-07-26,Capaccio,0.2
2022-07-27,Capaccio,1.5
2022-07-28,Capaccio,0.1
2022-07-29,Capaccio,0.0
2022-07-30,Capaccio,4.6
2022-07-31,Capaccio,0.0
2022-08-01,Capaccio,0.0
2022-08-02,Capaccio,0.0
2022-08-03,Capaccio,2.1
2022-08-04,Capaccio,0.0
2022-08-05,Capaccio,0.0
2022-08-06,Capaccio,0.0
2022-08-07,Capaccio,0.0
2022-08-08,Capaccio,1.6
2022-08-09,Capaccio,4.1
2022-08-10,Capaccio,2.0
2022-08-11,Capaccio,1.0
2022-08-12,Capaccio,4.7
2022-08-13,Capaccio,2.6
2022-08-14,Capaccio,0.7
2022-08-15,Capaccio,0.0
2022-08-16,Capaccio,1.2
2022-08-17,Capaccio,0.0
2022-08-18,Capaccio,0.0
2022-08-19,Capaccio,0.0
2022-08-20,Capaccio,0.7
2022-08-21,Capaccio,0.0
2022-08-22,Capaccio,0.0
2022-08-23,Capaccio,1.2
2022-08-24,Capaccio,9.7
2022-08-25,Capaccio,0.6
2022-08-26,Capaccio,0.2
2022-08-27,Capaccio,0.1
2022-08-28,Capaccio,6.1
2022-08-29,Capaccio,8.0
2022-08-30,Capaccio,0.0
2022-08-31,Capaccio,0.2
2022-09-01,Capaccio,50.3
2022-09-02,Capaccio,0.2
2022-09-03,Capaccio,0.0
2022-09-04,Capaccio,5.5
2022-09-05,Capaccio,0.0
2022-09-06,Capaccio,0.0
2022-09-07,Capaccio,0.0
2022-09-08,Capaccio,0.0
2022-09-09,Capaccio,0.0
2022-09-10,Capaccio,0.3
2022-09-11,Capaccio,0.1
2022-09-12,Capaccio,0.0
2022-09-13,Capaccio,0.0
2022-09-14,Capaccio,0.0
2022-09-15,Capaccio,0.3
2022-09-16,Capaccio,0.4
2022-09-17,Capaccio,5.2
2022-09-18,Capaccio,0.0
2022-09-19,Capaccio,0.0
2022-09-20,Capaccio,0.1
2022-09-21,Capaccio,0.2
2022-09-22,Capaccio,0.0
2022-09-23,Capaccio,0.0
2022-09-24,Capaccio,0.0
2022-09-25,Capaccio,12.1
2022-09-26,Capaccio,41.2
2022-09-27,Capaccio,0.0
2022-09-28,Capaccio,0.0
2022-09-29,Capaccio,0.0
2022-09-30,Capaccio,0.5
2022-10-01,Capaccio,3.3
2022-10-02,Capaccio,0.0
2022-10-03,Capaccio,1.5
2022-10-04,Capaccio,0.0
2022-10-05,Capaccio,0.0
2022-10-06,Capaccio,0.0
2022-10-07,Capaccio,0.0
2022-10-08,Capaccio,0.0
2022-10-09,Capaccio,0.0
2022-10-10,Capaccio,5.7
2022-10-11,Capaccio,2.2
2022-10-12,Capaccio,0.2
2022-10-13,Capaccio,40.7
2022-10-14,Capaccio,3.6
2022-10-15,Capaccio,0.0
2022-10-16,Capaccio,0.0
2022-10-17,Capaccio,0.0
2022-10-18,Capaccio,0.0
2022-10-19,Capaccio,0.0
2022-10-20,Capaccio,0.0
2022-10-21,Capaccio,0.0
2022-10-22,Capaccio,0.0
2022-10-23,Capaccio,0.0
2022-10-24,Capaccio,0.0
2022-10-25,Capaccio,0.0
2022-10-26,Capaccio,0.0
2022-10-27,Capaccio,0.0
2022-10-28,Capaccio,0.0
2022-10-29,Capaccio,0.0
2022-10-30,Capaccio,0.0
2022-10-31,Capaccio,0.0
2022-11-01,Capaccio,0.0
2022-11-02,Capaccio,0.0
2022-11-03,Capaccio,0.0
2022-11-04,Capaccio,8.1
2022-11-05,Capaccio,23.3
2022-11-06,Capaccio,9.0
2022-11-07,Capaccio,0.0
2022-11-08,Capaccio,0.0
2022-11-09,Capaccio,0.0
2022-11-10,Capaccio,0.0
2022-11-11,Capaccio,0.3
2022-11-12,Capaccio,1.4
2022-11-13,Capaccio,6.9
2022-11-14,Capaccio,0.0
2022-11-15,Capaccio,0.0
2022-11-16,Capaccio,0.2
2022-11-17,Capaccio,1.0
2022-11-18,Capaccio,2.2
2022-11-19,Capaccio,4.7
2022-11-20,Capaccio,1.3
2022-11-21,Capaccio,0.0
2022-11-22,Capaccio,12.4
2022-11-23,Capaccio,0.0
2022-11-24,Capaccio,0.0
2022-11-25,Capaccio,0.0
2022-11-26,Capaccio,38.2
2022-11-27,Capaccio,10.0
2022-11-28,Capaccio,0.0
2022-11-29,Capaccio,0.1
2022-11-30,Capaccio,9.8
2022-12-01,Capaccio,0.2
2022-12-02,Capaccio,0.4
2022-12-03,Capaccio,0.7
2022-12-04,Capaccio,1.4
2022-12-05,Capaccio,0.0
2022-12-06,Capaccio,0.0
2022-12-07,Capaccio,0.0
2022-12-08,Capaccio,0.0
2022-12-09,Capaccio,0.0
2022-12-10,Capaccio,6.5
2022-12-11,Capaccio,3.4
2022-12-12,Capaccio,0.0
2022-12-13,Capaccio,7.2
2022-12-14,Capaccio,12.5
2022-12-15,Capaccio,0.0
2022-12-16,Capaccio,0.1
2022-12-17,Capaccio,1.2
2022-12-18,Capaccio,0.4
2022-12-19,Capaccio,0.0
2022-12-20,Capaccio,0.0
2022-12-21,Capaccio,0.0
2022-12-22,Capaccio,0.0
2022-12-23,Capaccio,0.1
2022-12-24,Capaccio,0.0
2022-12-25,Capaccio,0.0
2022-12-26,Capaccio,0.0
2022-12-27,Capaccio,0.0
2022-12-28,Capaccio,0.0
2022-12-29,Capaccio,0.0
2022-12-30,Capaccio,0.0
2022-12-31,Capaccio,0.0
2023-01-01,Capaccio,0.0
2023-01-02,Capaccio,0.0
2023-01-03,Capaccio,0.0
2023-01-04,Capaccio,0.0
2023-01-05,Capaccio,0.0
2023-01-06,Capaccio,0.0
2023-01-07,Capaccio,0.0
2023-01-08,Capaccio,0.0
2023-01-09,Capaccio,4.5
2023-01-10,Capaccio,8.1
2023-01-11,Capaccio,0.0
2023-01-12,Capaccio,0.5
2023-01-13,Capaccio,0.0
2023-01-14,Capaccio,0.0
2023-01-15,Capaccio,0.0
2023-01-16,Capaccio,0.6
2023-01-17,Capaccio,18.3
2023-01-18,Capaccio,1.4
2023-01-19,Capaccio,2.1
2023-01-20,Capaccio,3.3
2023-01-21,Capaccio,4.5
2023-01-22,Capaccio,12.9
2023-01-23,Capaccio,8.3
2023-01-24,Capaccio,0.1
2023-01-25,Capaccio,13.5
2023-01-26,Capaccio,20.5
2023-01-27,Capaccio,31.7
2023-01-28,Capaccio,0.6
2023-01-29,Capaccio,0.0
2023-01-30,Capaccio,0.0
2023-01-31,Capaccio,1.4
2023-02-01,Capaccio,0.0
2023-02-02,Capaccio,0.0
2023-02-03,Capaccio,0.0
2023-02-04,Capaccio,0.1
2023-02-05,Capaccio,0.0
2023-02-06,Capaccio,0.1
2023-02-07,Capaccio,0.0
2023-02-08,Capaccio,0.1
2023-02-09,Capaccio,1.3
2023-02-10,Capaccio,0.0
2023-02-11,Capaccio,0.0
2023-02-12,Capaccio,0.4
2023-02-13,Capaccio,0.0
2023-02-14,Capaccio,0.0
2023-02-15,Capaccio,0.0
2023-02-16,Capaccio,0.0
2023-02-17,Capaccio,0.0
2023-02-18,Capaccio,0.0
2023-02-19,Capaccio,0.0
2023-02-20,Capaccio,0.0
2023-02-21,Capaccio,0.0
2023-02-22,Capaccio,0.0
2023-02-23,Capaccio,0.6
2023-02-24,Capaccio,0.0
2023-02-25,Capaccio,0.0
2023-02-26,Capaccio,0.0
2023-02-27,Capaccio,4.4
2023-02-28,Capaccio,2.8
2023-03-01,Capaccio,5.8
2023-03-02,Capaccio,1.2
2023-03-03,Capaccio,1.5
2023-03-04,Capaccio,22.8
2023-03-05,Capaccio,0.0
2023-03-06,Capaccio,0.3
2023-03-07,Capaccio,0.4
2023-03-08,Capaccio,0.0
2023-03-09,Capaccio,0.0
2023-03-10,Capaccio,3.1
2023-03-11,Capaccio,0.0
2023-03-12,Capaccio,17.0
2023-03-13,Capaccio,0.0
2023-03-14,Capaccio,1.4
2023-03-15,Capaccio,1.7
2023-03-16,Capaccio,0.0
2023-03-17,Capaccio,0.0
2023-03-18,Capaccio,0.0
2023-03-19,Capaccio,0.0
2023-03-20,Capaccio,1.4
2023-03-21,Capaccio,6.3
2023-03-22,Capaccio,0.0
2023-03-23,Capaccio,0.0
2023-03-24,Capaccio,0.0
2023-03-25,Capaccio,0.0
2023-03-26,Capaccio,0.0
2023-03-27,Capaccio,9.3
2023-03-28,Capaccio,0.5
2023-03-29,Capaccio,0.0
2023-03-30,Capaccio,0.0
2023-03-31,Capaccio,0.0
2023-04-01,Capaccio,0.3
2023-04-02,Capaccio,0.9
2023-04-03,Capaccio,4.9
2023-04-04,Capaccio,3.1
2023-04-05,Capaccio,1.5
2023-04-06,Capaccio,0.0
2023-04-07,Capaccio,0.0
2023-04-08,Capaccio,5.7
2023-04-09,Capaccio,2.3
2023-04-10,Capaccio,1.9
2023-04-11,Capaccio,0.0
2023-04-12,Capaccio,0.0
2023-04-13,Capaccio,0.0
2023-04-14,Capaccio,0.4
2023-04-15,Capaccio,1.4
2023-04-16,Capaccio,12.4
2023-04-17,Capaccio,11.7
2023-04-18,Capaccio,4.7
2023-04-19,Capaccio,2.0
2023-04-20,Capaccio,5.1
2023-04-21,Capaccio,1.0
2023-04-22,Capaccio,0.1
2023-04-23,Capaccio,0.4
2023-04-24,Capaccio,1.6
2023-04-25,Capaccio,2.8
2023-04-26,Capaccio,2.3
2023-04-27,Capaccio,0.0
2023-04-28,Capaccio,0.0
2023-04-29,Capaccio,2.8
2023-04-30,Capaccio,4.4
2023-05-01,Capaccio,15.1
2023-05-02,Capaccio,5.1
2023-05-03,Capaccio,14.0
2023-05-04,Capaccio,1.1
2023-05-05,Capaccio,0.0
2023-05-06,Capaccio,0.0
2023-05-07,Capaccio,0.0
2023-05-08,Capaccio,4.0
2023-05-09,Capaccio,2.8
2023-05-10,Capaccio,12.3
2023-05-11,Capaccio,0.8
2023-05-12,Capaccio,0.0
2023-05-13,Capaccio,1.7
2023-05-14,Capaccio,5.3
2023-05-15,Capaccio,30.2
2023-05-16,Capaccio,5.5
2023-05-17,Capaccio,6.2
2023-05-18,Capaccio,13.3
2023-05-19,Capaccio,0.8
2023-05-20,Capaccio,9.9
2023-05-21,Capaccio,14.5
2023-05-22,Capaccio,6.6
2023-05-23,Capaccio,2.9
2023-05-24,Capaccio,0.2
2023-05-25,Capaccio,0.7
2023-05-26,Capaccio,3.2
2023-05-27,Capaccio,0.0
2023-05-28,Capaccio,1.2
2023-05-29,Capaccio,3.0
2023-05-30,Capaccio,11.5
2023-05-31,Capaccio,9.9
2023-06-01,Capaccio,1.1
2023-06-02,Capaccio,3.0
2023-06-03,Capaccio,1.9
2023-06-04,Capaccio,2.9
2023-06-05,Capaccio,2.3
2023-06-06,Capaccio,2.3
2023-06-07,Capaccio,0.0
2023-06-08,Capaccio,0.2
2023-06-09,Capaccio,0.0
2023-06-10,Capaccio,1.9
2023-06-11,Capaccio,2.6
2023-06-12,Capaccio,4.8
2023-06-13,Capaccio,0.2
2023-06-14,Capaccio,0.7
2023-06-15,Capaccio,31.7
2023-06-16,Capaccio,1.5
2023-06-17,Capaccio,0.0
2023-06-18,Capaccio,0.0
2023-06-19,Capaccio,0.0
2023-06-20,Capaccio,0.0
2023-06-21,Capaccio,0.0
2023-06-22,Capaccio,0.0
2023-06-23,Capaccio,0.1
2023-06-24,Capaccio,1.3
2023-06-25,Capaccio,2.1
2023-06-26,Capaccio,0.0
2023-06-27,Capaccio,0.0
2023-06-28,Capaccio,1.1
2023-06-29,Capaccio,0.0
2023-06-30,Capaccio,1.5
2023-07-01,Capaccio,0.4
2023-07-02,Capaccio,0.0
2023-07-03,Capaccio,0.5
2023-07-04,Capaccio,0.8
2023-07-05,Capaccio,0.0
2023-07-06,Capaccio,0.6
2023-07-07,Capaccio,0.0
2023-07-08,Capaccio,0.0
2023-07-09,Capaccio,0.0
2023-07-10,Capaccio,0.0
2023-07-11,Capaccio,0.0
2023-07-12,Capaccio,0.0
2023-07-13,Capaccio,0.0
2023-07-14,Capaccio,0.0
2023-07-15,Capaccio,0.0
2023-07-16,Capaccio,0.0
2023-07-17,Capaccio,0.0
2023-07-18,Capaccio,0.0
2023-07-19,Capaccio,0.0
2023-07-20,Capaccio,0.0
2023-07-21,Capaccio,0.0
2023-07-22,Capaccio,0.0
2023-07-23,Capaccio,0.0
2023-07-24,Capaccio,0.0
2023-07-25,Capaccio,0.0
2023-07-26,Capaccio,0.1
2023-07-27,Capaccio,0.0
2023-07-28,Capaccio,0.0
2023-07-29,Capaccio,0.0
2023-07-30,Capaccio,0.0
2023-07-31,Capaccio,0.6
2023-08-01,Capaccio,0.2
2023-08-02,Capaccio,0.0
2023-08-03,Capaccio,0.0
2023-08-04,Capaccio,0.0
2023-08-05,Capaccio,0.5
2023-08-06,Capaccio,0.1
2023-08-07,Capaccio,0.1
2023-08-08,Capaccio,0.0
2023-08-09,Capaccio,0.0
2023-08-10,Capaccio,0.0
2023-08-11,Capaccio,0.0
2023-08-12,Capaccio,0.0
2023-08-13,Capaccio,0.0
2023-08-14,Capaccio,0.0
2023-08-15,Capaccio,0.0
2023-08-16,Capaccio,0.0
2023-08-17,Capaccio,0.0
2023-08-18,Capaccio,0.0
2023-08-19,Capaccio,0.0
2023-08-20,Capaccio,0.2
2023-08-21,Capaccio,0.0
2023-08-22,Capaccio,0.0
2023-08-23,Capaccio,0.0
2023-08-24,Capaccio,0.0
2023-08-25,Capaccio,0.0
2023-08-26,Capaccio,0.0
2023-08-27,Capaccio,0.0
2023-08-28,Capaccio,0.2
2023-08-29,Capaccio,0.0
2023-08-30,Capaccio,0.4
2023-08-31,Capaccio,0.0
2023-09-01,Capaccio,0.0
2023-09-02,Capaccio,0.0
2023-09-03,Capaccio,0.0
2023-09-04,Capaccio,0.0
2023-09-05,Capaccio,1.8
2023-09-06,Capaccio,0.0
2023-09-07,Capaccio,0.0
2023-09-08,Capaccio,0.0
2023-09-09,Capaccio,0.1
2023-09-10,Capaccio,0.0
2023-09-11,Capaccio,0.0
2023-09-12,Capaccio,0.0
2023-09-13,Capaccio,0.0
2023-09-14,Capaccio,0.2
2023-09-15,Capaccio,7.1
2023-09-16,Capaccio,0.0
2023-09-17,Capaccio,0.0
2023-09-18,Capaccio,0.0
2023-09-19,Capaccio,0.0
2023-09-20,Capaccio,0.0
2023-09-21,Capaccio,0.0
2023-09-22,Capaccio,0.0
2023-09-23,Capaccio,7.1
2023-09-24,Capaccio,1.6
2023-09-25,Capaccio,3.7
2023-09-26,Capaccio,9.4
2023-09-27,Capaccio,0.0
2023-09-28,Capaccio,0.0
2023-09-29,Capaccio,0.2
2023-09-30,Capaccio,0.0
2023-10-01,Capaccio,0.0
2023-10-02,Capaccio,0.0
2023-10-03,Capaccio,0.0
2023-10-04,Capaccio,0.0
2023-10-05,Capaccio,0.7
2023-10-06,Capaccio,0.1
2023-10-07,Capaccio,0.0
2023-10-08,Capaccio,0.0
2023-10-09,Capaccio,0.0
2023-10-10,Capaccio,0.0
2023-10-11,Capaccio,0.0
2023-10-12,Capaccio,0.0
2023-10-13,Capaccio,0.0
2023-10-14,Capaccio,0.0
2023-10-15,Capaccio,0.0
2023-10-16,Capaccio,4.9
2023-10-17,Capaccio,31.0
2023-10-18,Capaccio,0.2
2023-10-19,Capaccio,0.0
2023-10-20,Capaccio,0.1
2023-10-21,Capaccio,8.4
2023-10-22,Capaccio,0.4
2023-10-23,Capaccio,0.0
2023-10-24,Capaccio,0.2
2023-10-25,Capaccio,0.1
2023-10-26,Capaccio,0.0
2023-10-27,Capaccio,0.2
2023-10-28,Capaccio,0.0
2023-10-29,Capaccio,0.0
2023-10-30,Capaccio,0.0
2023-10-31,Capaccio,0.7
2023-11-01,Capaccio,0.2
2023-11-02,Capaccio,0.6
2023-11-03,Capaccio,0.1
2023-11-04,Capaccio,0.1
2023-11-05,Capaccio,0.2
2023-11-06,Capaccio,0.0
2023-11-07,Capaccio,3.9
2023-11-08,Capaccio,4.8
2023-11-09,Capaccio,0.0
2023-11-10,Capaccio,2.5
2023-11-11,Capaccio,3.2
2023-11-12,Capaccio,10.0
2023-11-13,Capaccio,0.0
2023-11-14,Capaccio,0.0
2023-11-15,Capaccio,0.5
2023-11-16,Capaccio,0.0
2023-11-17,Capaccio,2.9
2023-11-18,Capaccio,0.0
2023-11-19,Capaccio,0.0
2023-11-20,Capaccio,0.0
2023-11-21,Capaccio,0.0
2023-11-22,Capaccio,1.0
2023-11-23,Capaccio,18.1
2023-11-24,Capaccio,0.6
2023-11-25,Capaccio,19.3
2023-11-26,Capaccio,0.1
2023-11-27,Capaccio,0.8
2023-11-28,Capaccio,10.1
2023-11-29,Capaccio,0.0
2023-11-30,Capaccio,0.0
2023-12-01,Capaccio,0.0
2023-12-02,Capaccio,1.2
2023-12-03,Capaccio,0.6
2023-12-04,Capaccio,0.1
2023-12-05,Capaccio,3.5
2023-12-06,Capaccio,3.3
2023-12-07,Capaccio,0.1
2023-12-08,Capaccio,0.0
2023-12-09,Capaccio,0.0
2023-12-10,Capaccio,6.7
2023-12-11,Capaccio,0.2
2023-12-12,Capaccio,0.0
2023-12-13,Capaccio,0.0
2023-12-14,Capaccio,16.8
2023-12-15,Capaccio,0.3
2023-12-16,Capaccio,0.3
2023-12-17,Capaccio,0.0
2023-12-18,Capaccio,0.0
2023-12-19,Capaccio,0.0
2023-12-20,Capaccio,0.0
2023-12-21,Capaccio,0.0
2023-12-22,Capaccio,0.0
2023-12-23,Capaccio,0.0
2023-12-24,Capaccio,0.0
2023-12-25,Capaccio,0.0
2023-12-26,Capaccio,0.0
2023-12-27,Capaccio,0.0
2023-12-28,Capaccio,0.0
2023-12-29,Capaccio,0.0
2023-12-30,Capaccio,0.3
2023-12-31,Capaccio,0.0
2024-01-01,Capaccio,0.0
2024-01-02,Capaccio,0.0
2024-01-03,Capaccio,0.2
2024-01-04,Capaccio,0.0
2024-01-05,Capaccio,0.0
2024-01-06,Capaccio,2.1
2024-01-07,Capaccio,10.1
2024-01-08,Capaccio,3.0
2024-01-09,Capaccio,5.5
2024-01-10,Capaccio,0.1
2024-01-11,Capaccio,0.8
2024-01-12,Capaccio,0.0
2024-01-13,Capaccio,0.0
2024-01-14,Capaccio,0.1
2024-01-15,Capaccio,0.6
2024-01-16,Capaccio,0.3
2024-01-17,Capaccio,0.1
2024-01-18,Capaccio,0.0
2024-01-19,Capaccio,0.0
2024-01-20,Capaccio,29.1
2024-01-21,Capaccio,0.0
2024-01-22,Capaccio,0.0
2024-01-23,Capaccio,0.9
2024-01-24,Capaccio,0.0
2024-01-25,Capaccio,0.0
2024-01-26,Capaccio,0.0
2024-01-27,Capaccio,0.2
2024-01-28,Capaccio,0.0
2024-01-29,Capaccio,0.0
2024-01-30,Capaccio,0.0
2024-01-31,Capaccio,0.0
2024-02-01,Capaccio,0.0
2024-02-02,Capaccio,0.1
2024-02-03,Capaccio,0.0
2024-02-04,Capaccio,0.0
2024-02-05,Capaccio,0.0
2024-02-06,Capaccio,0.0
2024-02-07,Capaccio,0.0
2024-02-08,Capaccio,0.0
2024-02-09,Capaccio,0.0
2024-02-10,Capaccio,3.0
2024-02-11,Capaccio,2.0
2024-02-12,Capaccio,0.1
2024-02-13,Capaccio,2.5
2024-02-14,Capaccio,0.0
2024-02-15,Capaccio,0.0
2024-02-16,Capaccio,0.0
2024-02-17,Capaccio,0.0
2024-02-18,Capaccio,0.0
2024-02-19,Capaccio,1.9
2024-02-20,Capaccio,7.1
2024-02-21,Capaccio,0.0
2024-02-22,Capaccio,0.0
2024-02-23,Capaccio,0.0
2024-02-24,Capaccio,1.6
2024-02-25,Capaccio,14.1
2024-02-26,Capaccio,1.2
2024-02-27,Capaccio,0.0
2024-02-28,Capaccio,6.0
2024-02-29,Capaccio,33.5
2024-03-01,Capaccio,2.5
2024-03-02,Capaccio,0.1
2024-03-03,Capaccio,0.0
2024-03-04,Capaccio,5.1
2024-03-05,Capaccio,1.0
2024-03-06,Capaccio,0.1
2024-03-07,Capaccio,0.4
2024-03-08,Capaccio,0.0
2024-03-09,Capaccio,5.8
2024-03-10,Capaccio,0.0
2024-03-11,Capaccio,6.9
2024-03-12,Capaccio,1.0
2024-03-13,Capaccio,1.7
2024-03-14,Capaccio,0.0
2024-03-15,Capaccio,0.0
2024-03-16,Capaccio,5.4
2024-03-17,Capaccio,0.9
2024-03-18,Capaccio,1.5
2024-03-19,Capaccio,3.8
2024-03-20,Capaccio,0.0
2024-03-21,Capaccio,0.0
2024-03-22,Capaccio,8.2
2024-03-23,Capaccio,0.0
2024-03-24,Capaccio,0.0
2024-03-25,Capaccio,0.0
2024-03-26,Capaccio,3.6
2024-03-27,Capaccio,10.8
2024-03-28,Capaccio,0.0
2024-03-29,Capaccio,0.0
2024-03-30,Capaccio,0.0
2024-03-31,Capaccio,0.0
2024-04-01,Capaccio,0.1
2024-04-02,Capaccio,0.4
2024-04-03,Capaccio,0.0
2024-04-04,Capaccio,0.0
2024-04-05,Capaccio,0.0
2024-04-06,Capaccio,0.0
2024-04-07,Capaccio,0.0
2024-04-08,Capaccio,0.0
2024-04-09,Capaccio,0.0
2024-04-10,Capaccio,0.3
2024-04-11,Capaccio,1.6
2024-04-12,Capaccio,0.0
2024-04-13,Capaccio,0.0
2024-04-14,Capaccio,0.0
2024-04-15,Capaccio,0.0
2024-04-16,Capaccio,0.1
2024-04-17,Capaccio,2.6
2024-04-18,Capaccio,2.9
2024-04-19,Capaccio,13.3
2024-04-20,Capaccio,13.6
2024-04-21,Capaccio,1.0
2024-04-22,Capaccio,0.1
2024-04-23,Capaccio,2.6
2024-04-24,Capaccio,0.9
